tiempo,Em_Mt,id_futuro
2038,-45.13072614,id_futuro_265
2039,-48.15996987,id_futuro_265
2040,-35.91143828,id_futuro_265
2041,-36.8179691,id_futuro_265
2042,-33.19596564,id_futuro_265
2043,-37.19530828,id_futuro_265
2044,-43.8587538,id_futuro_265
2045,-44.20872141,id_futuro_265
2046,-32.52547663,id_futuro_265
2047,-43.16595809,id_futuro_265
2048,-39.78599609,id_futuro_265
2049,-41.87976231,id_futuro_265
2050,-36.0915477,id_futuro_265
1990,-63.33224044,id_futuro_266
1991,-59.66992548,id_futuro_266
1992,-60.49756132,id_futuro_266
1993,-60.40270355,id_futuro_266
1994,-60.25809117,id_futuro_266
1995,-61.97127834,id_futuro_266
1996,-58.85718517,id_futuro_266
1997,-61.55841522,id_futuro_266
1998,-45.21235093,id_futuro_266
1999,-57.66985938,id_futuro_266
2000,-65.94570942,id_futuro_266
2001,-66.57002968,id_futuro_266
2002,-56.9177178,id_futuro_266
2003,-69.35342554,id_futuro_266
2004,-64.22017798,id_futuro_266
2005,-63.16781914,id_futuro_266
2006,-65.86464056,id_futuro_266
2007,-54.83547569,id_futuro_266
2008,-54.56990956,id_futuro_266
2009,-57.67206523,id_futuro_266
2010,-64.49615671,id_futuro_266
2011,-59.04463864,id_futuro_266
2012,-58.1032636,id_futuro_266
2013,-64.77339325,id_futuro_266
2014,-56.90301891,id_futuro_266
2015,-46.55264505,id_futuro_266
2016,-60.61134026,id_futuro_266
2017,13.47715115,id_futuro_266
2018,-50.41284301,id_futuro_266
2019,-48.00690099,id_futuro_266
2020,-49.53094698,id_futuro_266
2021,-54.92402062,id_futuro_266
2022,-51.35883483,id_futuro_266
2023,-48.2540049,id_futuro_266
2024,-50.89219835,id_futuro_266
2025,-51.28184044,id_futuro_266
2026,-31.76844143,id_futuro_266
2027,-35.81263071,id_futuro_266
2028,-47.68653585,id_futuro_266
2029,-34.6449332,id_futuro_266
2030,-47.38012535,id_futuro_266
2031,-48.39393023,id_futuro_266
2032,-45.22778117,id_futuro_266
2033,-44.45461669,id_futuro_266
2034,-42.2322327,id_futuro_266
2035,-43.6001453,id_futuro_266
2036,-32.33004667,id_futuro_266
2037,-27.64304812,id_futuro_266
2038,-38.79239276,id_futuro_266
2039,-20.17795321,id_futuro_266
2040,-43.23401565,id_futuro_266
2041,-38.30181585,id_futuro_266
2042,-40.83887673,id_futuro_266
2043,-38.47287451,id_futuro_266
2044,-18.59466101,id_futuro_266
2045,-32.34898002,id_futuro_266
2046,-37.03003861,id_futuro_266
2047,-39.9677618,id_futuro_266
2048,-31.29018562,id_futuro_266
2049,-27.31591014,id_futuro_266
2050,-33.48146745,id_futuro_266
1990,-63.33224044,id_futuro_267
1991,-59.66992548,id_futuro_267
1992,-60.49756132,id_futuro_267
1993,-60.40270355,id_futuro_267
1994,-60.25809117,id_futuro_267
1995,-61.97127834,id_futuro_267
1996,-58.85718517,id_futuro_267
1997,-61.55841522,id_futuro_267
1998,-45.21235093,id_futuro_267
1999,-57.66985938,id_futuro_267
2000,-65.94570942,id_futuro_267
2001,-66.57002968,id_futuro_267
2002,-56.9177178,id_futuro_267
2003,-69.35342554,id_futuro_267
2004,-64.22017798,id_futuro_267
2005,-63.16781914,id_futuro_267
2006,-65.86464056,id_futuro_267
2007,-54.83547569,id_futuro_267
2008,-54.56990956,id_futuro_267
2009,-57.67206523,id_futuro_267
2010,-64.49615671,id_futuro_267
2011,-59.04463864,id_futuro_267
2012,-58.1032636,id_futuro_267
2013,-64.77339325,id_futuro_267
2014,-56.90301891,id_futuro_267
2015,-46.55264505,id_futuro_267
2016,-60.61134026,id_futuro_267
2017,13.47715115,id_futuro_267
2018,-50.41284301,id_futuro_267
2019,-48.00690099,id_futuro_267
2020,-49.53094698,id_futuro_267
2021,-48.23197263,id_futuro_267
2022,-42.2967766,id_futuro_267
2023,-53.56160804,id_futuro_267
2024,-54.05641998,id_futuro_267
2025,-51.6254813,id_futuro_267
2026,-51.38504975,id_futuro_267
2027,-52.18738762,id_futuro_267
2028,-49.89199809,id_futuro_267
2029,-52.19967835,id_futuro_267
2030,-51.59930096,id_futuro_267
2031,-51.35317025,id_futuro_267
2032,-52.32243358,id_futuro_267
2033,-53.13622506,id_futuro_267
2034,-49.69408182,id_futuro_267
2035,-51.43242854,id_futuro_267
2036,-51.42125868,id_futuro_267
2037,-49.81338032,id_futuro_267
2038,-52.10681112,id_futuro_267
2039,-41.05636576,id_futuro_267
2040,-51.76159831,id_futuro_267
2041,-41.56310244,id_futuro_267
2042,-55.6177916,id_futuro_267
2043,-41.78406781,id_futuro_267
2044,-41.40726015,id_futuro_267
2045,-46.95685097,id_futuro_267
2046,-52.17881572,id_futuro_267
2047,-50.42434813,id_futuro_267
2048,-46.00632966,id_futuro_267
2049,-47.25988319,id_futuro_267
2050,-40.29015003,id_futuro_267
1990,-63.33224044,id_futuro_268
1991,-59.66992548,id_futuro_268
1992,-60.49756132,id_futuro_268
1993,-60.40270355,id_futuro_268
1994,-60.25809117,id_futuro_268
1995,-61.97127834,id_futuro_268
1996,-58.85718517,id_futuro_268
1997,-61.55841522,id_futuro_268
1998,-45.21235093,id_futuro_268
1999,-57.66985938,id_futuro_268
2000,-65.94570942,id_futuro_268
2001,-66.57002968,id_futuro_268
2002,-56.9177178,id_futuro_268
2003,-69.35342554,id_futuro_268
2004,-64.22017798,id_futuro_268
2005,-63.16781914,id_futuro_268
2006,-65.86464056,id_futuro_268
2007,-54.83547569,id_futuro_268
2008,-54.56990956,id_futuro_268
2009,-57.67206523,id_futuro_268
2010,-64.49615671,id_futuro_268
2011,-59.04463864,id_futuro_268
2012,-58.1032636,id_futuro_268
2013,-64.77339325,id_futuro_268
2014,-56.90301891,id_futuro_268
2015,-46.55264505,id_futuro_268
2016,-60.61134026,id_futuro_268
2017,13.47715115,id_futuro_268
2018,-50.41284301,id_futuro_268
2019,-48.00690099,id_futuro_268
2020,-49.53094698,id_futuro_268
2021,-46.89380356,id_futuro_268
2022,-41.75685771,id_futuro_268
2023,-52.74004827,id_futuro_268
2024,-50.15785023,id_futuro_268
2025,-53.20948283,id_futuro_268
2026,-51.58418972,id_futuro_268
2027,-42.57515159,id_futuro_268
2028,-53.59640965,id_futuro_268
2029,-52.08045372,id_futuro_268
2030,-52.44373654,id_futuro_268
2031,-45.63853231,id_futuro_268
2032,-44.93546584,id_futuro_268
2033,-51.33371724,id_futuro_268
2034,-47.76956702,id_futuro_268
2035,-50.31390013,id_futuro_268
2036,-50.8115252,id_futuro_268
2037,-49.25528405,id_futuro_268
2038,-39.39267072,id_futuro_268
2039,-46.54437339,id_futuro_268
2040,-39.93478576,id_futuro_268
2041,-52.2186791,id_futuro_268
2042,-45.82581054,id_futuro_268
2043,-52.42188398,id_futuro_268
2044,-48.84844374,id_futuro_268
2045,-44.9267876,id_futuro_268
2046,-47.95553125,id_futuro_268
2047,-34.4683121,id_futuro_268
2048,-50.17935584,id_futuro_268
2049,-47.53882411,id_futuro_268
2050,-50.26607598,id_futuro_268
1990,-63.33224044,id_futuro_269
1991,-59.66992548,id_futuro_269
1992,-60.49756132,id_futuro_269
1993,-60.40270355,id_futuro_269
1994,-60.25809117,id_futuro_269
1995,-61.97127834,id_futuro_269
1996,-58.85718517,id_futuro_269
1997,-61.55841522,id_futuro_269
1998,-45.21235093,id_futuro_269
1999,-57.66985938,id_futuro_269
2000,-65.94570942,id_futuro_269
2001,-66.57002968,id_futuro_269
2002,-56.9177178,id_futuro_269
2003,-69.35342554,id_futuro_269
2004,-64.22017798,id_futuro_269
2005,-63.16781914,id_futuro_269
2006,-65.86464056,id_futuro_269
2007,-54.83547569,id_futuro_269
2008,-54.56990956,id_futuro_269
2009,-57.67206523,id_futuro_269
2010,-64.49615671,id_futuro_269
2011,-59.04463864,id_futuro_269
2012,-58.1032636,id_futuro_269
2013,-64.77339325,id_futuro_269
2014,-56.90301891,id_futuro_269
2015,-46.55264505,id_futuro_269
2016,-60.61134026,id_futuro_269
2017,13.47715115,id_futuro_269
2018,-50.41284301,id_futuro_269
2019,-48.00690099,id_futuro_269
2020,-49.53094698,id_futuro_269
2021,-40.85626014,id_futuro_269
2022,-53.17281803,id_futuro_269
2023,-53.02243846,id_futuro_269
2024,-52.20965777,id_futuro_269
2025,-52.41007871,id_futuro_269
2026,-52.16120092,id_futuro_269
2027,-40.08748935,id_futuro_269
2028,-51.457172,id_futuro_269
2029,-51.67468821,id_futuro_269
2030,-40.89647265,id_futuro_269
2031,-50.63756088,id_futuro_269
2032,-50.55932668,id_futuro_269
2033,-50.34176098,id_futuro_269
2034,-50.86702985,id_futuro_269
2035,-48.19477637,id_futuro_269
2036,-43.82545561,id_futuro_269
2037,-39.97963277,id_futuro_269
2038,-49.50683165,id_futuro_269
2039,-49.65656581,id_futuro_269
2040,-43.12802572,id_futuro_269
2041,-38.91664117,id_futuro_269
2042,-50.29570263,id_futuro_269
2043,-49.51704242,id_futuro_269
2044,-50.81315749,id_futuro_269
2045,-38.95938837,id_futuro_269
2046,-45.15898155,id_futuro_269
2047,-40.00647226,id_futuro_269
2048,-37.15428386,id_futuro_269
2049,-46.9628132,id_futuro_269
2050,-40.58949812,id_futuro_269
1990,-63.33224044,id_futuro_270
1991,-59.66992548,id_futuro_270
1992,-60.49756132,id_futuro_270
1993,-60.40270355,id_futuro_270
1994,-60.25809117,id_futuro_270
1995,-61.97127834,id_futuro_270
1996,-58.85718517,id_futuro_270
1997,-61.55841522,id_futuro_270
1998,-45.21235093,id_futuro_270
1999,-57.66985938,id_futuro_270
2000,-65.94570942,id_futuro_270
2001,-66.57002968,id_futuro_270
2002,-56.9177178,id_futuro_270
2003,-69.35342554,id_futuro_270
2004,-64.22017798,id_futuro_270
2005,-63.16781914,id_futuro_270
2006,-65.86464056,id_futuro_270
2007,-54.83547569,id_futuro_270
2008,-54.56990956,id_futuro_270
2009,-57.67206523,id_futuro_270
2010,-64.49615671,id_futuro_270
2011,-59.04463864,id_futuro_270
2012,-58.1032636,id_futuro_270
2013,-64.77339325,id_futuro_270
2014,-56.90301891,id_futuro_270
2015,-46.55264505,id_futuro_270
2016,-60.61134026,id_futuro_270
2017,13.47715115,id_futuro_270
2018,-50.41284301,id_futuro_270
2019,-48.00690099,id_futuro_270
2020,-49.53094698,id_futuro_270
2021,-55.27076342,id_futuro_270
2022,-53.28954869,id_futuro_270
2023,-45.58320683,id_futuro_270
2024,-41.01973404,id_futuro_270
2025,-44.60522513,id_futuro_270
2026,-41.64984909,id_futuro_270
2027,-50.29048797,id_futuro_270
2028,-48.61163891,id_futuro_270
2029,-49.34912778,id_futuro_270
2030,-48.20361445,id_futuro_270
2031,-39.80366448,id_futuro_270
2032,-46.02016825,id_futuro_270
2033,-36.76208899,id_futuro_270
2034,-42.77031309,id_futuro_270
2035,-34.57079043,id_futuro_270
2036,-49.5447647,id_futuro_270
2037,-41.45150201,id_futuro_270
2038,-47.41046143,id_futuro_270
2039,-46.52636502,id_futuro_270
2040,47.06087373,id_futuro_270
2041,-26.52678682,id_futuro_270
2042,-40.53333145,id_futuro_270
2043,-48.35537294,id_futuro_270
2044,-49.47933733,id_futuro_270
2045,-36.46836174,id_futuro_270
2046,-45.26899852,id_futuro_270
2047,-35.34891866,id_futuro_270
2048,-44.04137893,id_futuro_270
2049,-42.37753424,id_futuro_270
2050,-37.82036888,id_futuro_270
1990,-63.33224044,id_futuro_271
1991,-59.66992548,id_futuro_271
1992,-60.49756132,id_futuro_271
1993,-60.40270355,id_futuro_271
1994,-60.25809117,id_futuro_271
1995,-61.97127834,id_futuro_271
1996,-58.85718517,id_futuro_271
1997,-61.55841522,id_futuro_271
1998,-45.21235093,id_futuro_271
1999,-57.66985938,id_futuro_271
2000,-65.94570942,id_futuro_271
2001,-66.57002968,id_futuro_271
2002,-56.9177178,id_futuro_271
2003,-69.35342554,id_futuro_271
2004,-64.22017798,id_futuro_271
2005,-63.16781914,id_futuro_271
2006,-65.86464056,id_futuro_271
2007,-54.83547569,id_futuro_271
2008,-54.56990956,id_futuro_271
2009,-57.67206523,id_futuro_271
2010,-64.49615671,id_futuro_271
2011,-59.04463864,id_futuro_271
2012,-58.1032636,id_futuro_271
2013,-64.77339325,id_futuro_271
2014,-56.90301891,id_futuro_271
2015,-46.55264505,id_futuro_271
2016,-60.61134026,id_futuro_271
2017,13.47715115,id_futuro_271
2018,-50.41284301,id_futuro_271
2019,-48.00690099,id_futuro_271
2020,-49.53094698,id_futuro_271
2021,-55.3639381,id_futuro_271
2022,-53.86464173,id_futuro_271
2023,-47.80484788,id_futuro_271
2024,-53.52522119,id_futuro_271
2025,-51.90049593,id_futuro_271
2026,-50.33835317,id_futuro_271
2027,-53.83190351,id_futuro_271
2028,-45.3228076,id_futuro_271
2029,-46.27882339,id_futuro_271
2030,-53.36558554,id_futuro_271
2031,-43.47431522,id_futuro_271
2032,-51.32958214,id_futuro_271
2033,-37.90786717,id_futuro_271
2034,-53.16536409,id_futuro_271
2035,-47.52867369,id_futuro_271
2036,-53.62392949,id_futuro_271
2037,-54.3591045,id_futuro_271
2038,-47.6655016,id_futuro_271
2039,-52.79491961,id_futuro_271
2040,-54.13673673,id_futuro_271
2041,-52.0204318,id_futuro_271
2042,-54.9037317,id_futuro_271
2043,-41.25799782,id_futuro_271
2044,-52.20429909,id_futuro_271
2045,10.60243436,id_futuro_271
2046,-45.65897919,id_futuro_271
2047,-51.31769518,id_futuro_271
2048,-54.05748937,id_futuro_271
2049,-38.84580207,id_futuro_271
2050,-47.78827692,id_futuro_271
1990,-63.33224044,id_futuro_272
1991,-59.66992548,id_futuro_272
1992,-60.49756132,id_futuro_272
1993,-60.40270355,id_futuro_272
1994,-60.25809117,id_futuro_272
1995,-61.97127834,id_futuro_272
1996,-58.85718517,id_futuro_272
1997,-61.55841522,id_futuro_272
1998,-45.21235093,id_futuro_272
1999,-57.66985938,id_futuro_272
2000,-65.94570942,id_futuro_272
2001,-66.57002968,id_futuro_272
2002,-56.9177178,id_futuro_272
2003,-69.35342554,id_futuro_272
2004,-64.22017798,id_futuro_272
2005,-63.16781914,id_futuro_272
2006,-65.86464056,id_futuro_272
2007,-54.83547569,id_futuro_272
2008,-54.56990956,id_futuro_272
2009,-57.67206523,id_futuro_272
2010,-64.49615671,id_futuro_272
2011,-59.04463864,id_futuro_272
2012,-58.1032636,id_futuro_272
2013,-64.77339325,id_futuro_272
2014,-56.90301891,id_futuro_272
2015,-46.55264505,id_futuro_272
2016,-60.61134026,id_futuro_272
2017,13.47715115,id_futuro_272
2018,-50.41284301,id_futuro_272
2019,-48.00690099,id_futuro_272
2020,-49.53094698,id_futuro_272
2021,-54.65522532,id_futuro_272
2022,-46.20152531,id_futuro_272
2023,-42.87260564,id_futuro_272
2024,-52.328979,id_futuro_272
2025,-51.93365502,id_futuro_272
2026,-52.62366415,id_futuro_272
2027,-51.51164527,id_futuro_272
2028,-51.07819028,id_futuro_272
2029,-38.17687124,id_futuro_272
2030,-48.93447333,id_futuro_272
2031,-46.58492153,id_futuro_272
2032,-37.82325007,id_futuro_272
2033,-40.36916986,id_futuro_272
2034,-48.72076726,id_futuro_272
2035,-37.41069157,id_futuro_272
2036,-42.97067314,id_futuro_272
2037,-40.55182493,id_futuro_272
2038,-46.89289809,id_futuro_272
2039,-46.57377101,id_futuro_272
2040,-37.17041383,id_futuro_272
2041,-48.69353364,id_futuro_272
2042,-44.86165311,id_futuro_272
2043,-46.8257297,id_futuro_272
2044,-47.26984403,id_futuro_272
2045,-47.09003553,id_futuro_272
2046,-42.20394546,id_futuro_272
2047,-41.37052275,id_futuro_272
2048,-46.43426234,id_futuro_272
2049,-45.73755687,id_futuro_272
2050,-41.13366455,id_futuro_272
1990,-63.33224044,id_futuro_273
1991,-59.66992548,id_futuro_273
1992,-60.49756132,id_futuro_273
1993,-60.40270355,id_futuro_273
1994,-60.25809117,id_futuro_273
1995,-61.97127834,id_futuro_273
1996,-58.85718517,id_futuro_273
1997,-61.55841522,id_futuro_273
1998,-45.21235093,id_futuro_273
1999,-57.66985938,id_futuro_273
2000,-65.94570942,id_futuro_273
2001,-66.57002968,id_futuro_273
2002,-56.9177178,id_futuro_273
2003,-69.35342554,id_futuro_273
2004,-64.22017798,id_futuro_273
2005,-63.16781914,id_futuro_273
2006,-65.86464056,id_futuro_273
2007,-54.83547569,id_futuro_273
2008,-54.56990956,id_futuro_273
2009,-57.67206523,id_futuro_273
2010,-64.49615671,id_futuro_273
2011,-59.04463864,id_futuro_273
2012,-58.1032636,id_futuro_273
2013,-64.77339325,id_futuro_273
2014,-56.90301891,id_futuro_273
2015,-46.55264505,id_futuro_273
2016,-60.61134026,id_futuro_273
2017,13.47715115,id_futuro_273
2018,-50.41284301,id_futuro_273
2019,-48.00690099,id_futuro_273
2020,-49.53094698,id_futuro_273
2021,-44.46417307,id_futuro_273
2022,-49.70053501,id_futuro_273
2023,-46.23820749,id_futuro_273
2024,-50.47694469,id_futuro_273
2025,-54.44968102,id_futuro_273
2026,-48.6715045,id_futuro_273
2027,-50.29542614,id_futuro_273
2028,-56.28656936,id_futuro_273
2029,-45.95740436,id_futuro_273
2030,-50.40652081,id_futuro_273
2031,-56.6398046,id_futuro_273
2032,-54.81181403,id_futuro_273
2033,-50.06089384,id_futuro_273
2034,-49.35139814,id_futuro_273
2035,-53.08484053,id_futuro_273
2036,-60.06513376,id_futuro_273
2037,-59.32066409,id_futuro_273
2038,-55.66274199,id_futuro_273
2039,-55.27817871,id_futuro_273
2040,-57.87174898,id_futuro_273
2041,-58.19685262,id_futuro_273
2042,-46.31279927,id_futuro_273
2043,-61.82788807,id_futuro_273
2044,-53.66257022,id_futuro_273
2045,-61.80938391,id_futuro_273
2046,-66.0956142,id_futuro_273
2047,-65.03309705,id_futuro_273
2048,-22.71399885,id_futuro_273
2049,-63.61272893,id_futuro_273
2050,-52.0026698,id_futuro_273
1990,-63.33224044,id_futuro_274
1991,-59.66992548,id_futuro_274
1992,-60.49756132,id_futuro_274
1993,-60.40270355,id_futuro_274
1994,-60.25809117,id_futuro_274
1995,-61.97127834,id_futuro_274
1996,-58.85718517,id_futuro_274
1997,-61.55841522,id_futuro_274
1998,-45.21235093,id_futuro_274
1999,-57.66985938,id_futuro_274
2000,-65.94570942,id_futuro_274
2001,-66.57002968,id_futuro_274
2002,-56.9177178,id_futuro_274
2003,-69.35342554,id_futuro_274
2004,-64.22017798,id_futuro_274
2005,-63.16781914,id_futuro_274
2006,-65.86464056,id_futuro_274
2007,-54.83547569,id_futuro_274
2008,-54.56990956,id_futuro_274
2009,-57.67206523,id_futuro_274
2010,-64.49615671,id_futuro_274
2011,-59.04463864,id_futuro_274
2012,-58.1032636,id_futuro_274
2013,-64.77339325,id_futuro_274
2014,-56.90301891,id_futuro_274
2015,-46.55264505,id_futuro_274
2016,-60.61134026,id_futuro_274
2017,13.47715115,id_futuro_274
2018,-50.41284301,id_futuro_274
2019,-48.00690099,id_futuro_274
2020,-49.53094698,id_futuro_274
2021,-54.59495226,id_futuro_274
2022,-51.76985422,id_futuro_274
2023,-47.01912997,id_futuro_274
2024,-47.46141633,id_futuro_274
2025,-54.95091181,id_futuro_274
2026,-52.54423264,id_futuro_274
2027,-52.76807301,id_futuro_274
2028,-52.38689373,id_futuro_274
2029,-45.63053982,id_futuro_274
2030,-52.06094533,id_futuro_274
2031,-50.21977127,id_futuro_274
2032,-52.08855418,id_futuro_274
2033,-38.92212847,id_futuro_274
2034,-52.08986989,id_futuro_274
2035,-53.99184617,id_futuro_274
2036,-40.69565882,id_futuro_274
2037,-48.06007277,id_futuro_274
2038,-55.4209385,id_futuro_274
2039,-48.4000028,id_futuro_274
2040,-47.06072881,id_futuro_274
2041,-52.92763761,id_futuro_274
2042,-51.30773419,id_futuro_274
2043,-60.55768736,id_futuro_274
2044,-49.31479733,id_futuro_274
2045,-45.58192377,id_futuro_274
2046,-55.12771123,id_futuro_274
2047,-57.79754864,id_futuro_274
2048,-48.74119889,id_futuro_274
2049,-54.41663198,id_futuro_274
2050,-40.38467873,id_futuro_274
1990,-63.33224044,id_futuro_275
1991,-59.66992548,id_futuro_275
1992,-60.49756132,id_futuro_275
1993,-60.40270355,id_futuro_275
1994,-60.25809117,id_futuro_275
1995,-61.97127834,id_futuro_275
1996,-58.85718517,id_futuro_275
1997,-61.55841522,id_futuro_275
1998,-45.21235093,id_futuro_275
1999,-57.66985938,id_futuro_275
2000,-65.94570942,id_futuro_275
2001,-66.57002968,id_futuro_275
2002,-56.9177178,id_futuro_275
2003,-69.35342554,id_futuro_275
2004,-64.22017798,id_futuro_275
2005,-63.16781914,id_futuro_275
2006,-65.86464056,id_futuro_275
2007,-54.83547569,id_futuro_275
2008,-54.56990956,id_futuro_275
2009,-57.67206523,id_futuro_275
2010,-64.49615671,id_futuro_275
2011,-59.04463864,id_futuro_275
2012,-58.1032636,id_futuro_275
2013,-64.77339325,id_futuro_275
2014,-56.90301891,id_futuro_275
2015,-46.55264505,id_futuro_275
2016,-60.61134026,id_futuro_275
2017,13.47715115,id_futuro_275
2018,-50.41284301,id_futuro_275
2019,-48.00690099,id_futuro_275
